,endTime,year,month,day,hour,artist,album,track,genres,minutesPlayed,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
89,2021-04-08 23:09:00,2021,4,8,23,The Specials,"Stereo-Typical: A's, B's & Rarities",Ghost Town,"['punk', 'ska', 'ska revival']",3.65,2vEUFrRByOKob8yqOd6LuA,0.665,0.766,10,-9.454,0,0.0505,0.0492,0.338,0.113,0.905,73.683
90,2021-04-20 17:06:00,2021,4,20,17,The Specials,"Stereo-Typical: A's, B's & Rarities",Ghost Town,"['punk', 'ska', 'ska revival']",3.66,2vEUFrRByOKob8yqOd6LuA,0.665,0.766,10,-9.454,0,0.0505,0.0492,0.338,0.113,0.905,73.683
91,2021-05-08 02:03:00,2021,5,8,2,The Specials,"Stereo-Typical: A's, B's & Rarities",Ghost Town,"['punk', 'ska', 'ska revival']",0.05,2vEUFrRByOKob8yqOd6LuA,0.665,0.766,10,-9.454,0,0.0505,0.0492,0.338,0.113,0.905,73.683
92,2021-05-15 18:49:00,2021,5,15,18,The Specials,"Stereo-Typical: A's, B's & Rarities",Ghost Town,"['punk', 'ska', 'ska revival']",0.02,2vEUFrRByOKob8yqOd6LuA,0.665,0.766,10,-9.454,0,0.0505,0.0492,0.338,0.113,0.905,73.683
93,2021-08-14 00:08:00,2021,8,14,0,The Specials,"Stereo-Typical: A's, B's & Rarities",Ghost Town,"['punk', 'ska', 'ska revival']",0.05,2vEUFrRByOKob8yqOd6LuA,0.665,0.766,10,-9.454,0,0.0505,0.0492,0.338,0.113,0.905,73.683
94,2021-09-07 17:27:00,2021,9,7,17,The Specials,"Stereo-Typical: A's, B's & Rarities",Ghost Town,"['punk', 'ska', 'ska revival']",3.66,2vEUFrRByOKob8yqOd6LuA,0.665,0.766,10,-9.454,0,0.0505,0.0492,0.338,0.113,0.905,73.683
95,2021-09-13 01:29:00,2021,9,13,1,The Specials,"Stereo-Typical: A's, B's & Rarities",Ghost Town,"['punk', 'ska', 'ska revival']",0.83,2vEUFrRByOKob8yqOd6LuA,0.665,0.766,10,-9.454,0,0.0505,0.0492,0.338,0.113,0.905,73.683
96,2020-11-10 18:30:00,2020,11,10,18,EMEFE,Good Future,Stutter,['instrumental funk'],1.52,6W3CjUdc26sI1Y7cmelM5A,0.497,0.169,1,-10.468,1,0.0954,0.872,0.695,0.137,0.21,86.6
97,2021-01-12 14:46:00,2021,1,12,14,EMEFE,Good Future,Stutter,['instrumental funk'],2.85,6W3CjUdc26sI1Y7cmelM5A,0.497,0.169,1,-10.468,1,0.0954,0.872,0.695,0.137,0.21,86.6
98,2021-05-09 14:06:00,2021,5,9,14,EMEFE,Good Future,Stutter,['instrumental funk'],0.03,6W3CjUdc26sI1Y7cmelM5A,0.497,0.169,1,-10.468,1,0.0954,0.872,0.695,0.137,0.21,86.6
99,2021-05-10 22:38:00,2021,5,10,22,EMEFE,Good Future,Stutter,['instrumental funk'],0.21,6W3CjUdc26sI1Y7cmelM5A,0.497,0.169,1,-10.468,1,0.0954,0.872,0.695,0.137,0.21,86.6
100,2021-08-13 16:48:00,2021,8,13,16,EMEFE,Good Future,Stutter,['instrumental funk'],2.85,6W3CjUdc26sI1Y7cmelM5A,0.497,0.169,1,-10.468,1,0.0954,0.872,0.695,0.137,0.21,86.6
101,2021-08-16 13:29:00,2021,8,16,13,EMEFE,Good Future,Stutter,['instrumental funk'],0.04,6W3CjUdc26sI1Y7cmelM5A,0.497,0.169,1,-10.468,1,0.0954,0.872,0.695,0.137,0.21,86.6
102,2020-11-10 18:31:00,2020,11,10,18,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],0.1,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
103,2020-11-14 20:01:00,2020,11,14,20,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
104,2021-02-04 00:10:00,2021,2,4,0,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],0.09,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
105,2021-02-19 13:38:00,2021,2,19,13,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],0.07,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
106,2021-02-19 14:09:00,2021,2,19,14,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
107,2021-04-11 00:32:00,2021,4,11,0,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
108,2021-04-23 13:27:00,2021,4,23,13,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
109,2021-05-01 16:50:00,2021,5,1,16,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
110,2021-05-04 13:41:00,2021,5,4,13,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
111,2021-05-05 00:02:00,2021,5,5,0,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
112,2021-05-15 18:39:00,2021,5,15,18,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
113,2021-05-18 22:42:00,2021,5,18,22,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
114,2021-06-12 20:25:00,2021,6,12,20,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],0.73,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
115,2021-06-13 13:17:00,2021,6,13,13,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
116,2021-07-10 20:19:00,2021,7,10,20,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
117,2021-07-12 22:02:00,2021,7,12,22,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.59,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
118,2021-07-30 21:29:00,2021,7,30,21,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],0.51,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
119,2021-07-30 21:38:00,2021,7,30,21,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
120,2021-09-05 20:48:00,2021,9,5,20,Polaris,Music From The Adventures Of Pete & Pete,Hey Sandy,[],2.6,1eVZzSg88d5k5E9fVv0Xw6,0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368
121,2020-11-10 18:31:00,2020,11,10,18,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",0.08,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
122,2021-04-03 16:33:00,2021,4,3,16,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",3.36,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
123,2021-07-23 11:15:00,2021,7,23,11,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",3.32,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
124,2021-07-27 21:22:00,2021,7,27,21,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",3.36,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
125,2021-07-29 14:46:00,2021,7,29,14,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",3.36,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
126,2021-08-07 18:12:00,2021,8,7,18,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",3.36,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
127,2021-08-16 13:30:00,2021,8,16,13,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",0.06,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
128,2021-09-21 08:16:00,2021,9,21,8,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",3.36,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
129,2021-10-15 07:27:00,2021,10,15,7,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",3.36,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
130,2021-10-26 19:34:00,2021,10,26,19,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",0.09,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
131,2021-10-27 06:38:00,2021,10,27,6,Chet Baker,Chet Baker Sings,I Fall In Love Too Easily,"['adult standards', 'cool jazz', 'jazz', 'jazz trumpet', 'lounge', 'vocal jazz']",3.36,0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
132,2020-11-10 18:34:00,2020,11,10,18,Inner Circle,Reggae Dancer,Games People Play,"['reggae', 'reggae fusion', 'roots reggae']",3.5,5d2aT464OyGAuDlInFGdqc,0.738,0.885,9,-5.076,1,0.181,0.0628,1.83e-06,0.288,0.938,170.592
133,2020-11-14 19:44:00,2020,11,14,19,Inner Circle,Reggae Dancer,Games People Play,"['reggae', 'reggae fusion', 'roots reggae']",2.69,5d2aT464OyGAuDlInFGdqc,0.738,0.885,9,-5.076,1,0.181,0.0628,1.83e-06,0.288,0.938,170.592
134,2020-12-21 13:57:00,2020,12,21,13,Inner Circle,Reggae Dancer,Games People Play,"['reggae', 'reggae fusion', 'roots reggae']",3.46,5d2aT464OyGAuDlInFGdqc,0.738,0.885,9,-5.076,1,0.181,0.0628,1.83e-06,0.288,0.938,170.592
135,2020-12-24 17:30:00,2020,12,24,17,Inner Circle,Reggae Dancer,Games People Play,"['reggae', 'reggae fusion', 'roots reggae']",3.47,5d2aT464OyGAuDlInFGdqc,0.738,0.885,9,-5.076,1,0.181,0.0628,1.83e-06,0.288,0.938,170.592
136,2020-12-25 01:23:00,2020,12,25,1,Inner Circle,Reggae Dancer,Games People Play,"['reggae', 'reggae fusion', 'roots reggae']",3.46,5d2aT464OyGAuDlInFGdqc,0.738,0.885,9,-5.076,1,0.181,0.0628,1.83e-06,0.288,0.938,170.592
137,2021-01-01 01:10:00,2021,1,1,1,Inner Circle,Reggae Dancer,Games People Play,"['reggae', 'reggae fusion', 'roots reggae']",3.47,5d2aT464OyGAuDlInFGdqc,0.738,0.885,9,-5.076,1,0.181,0.0628,1.83e-06,0.288,0.938,170.592
138,2021-03-29 19:25:00,2021,3,29,19,Inner Circle,Reggae Dancer,Games People Play,"['reggae', 'reggae fusion', 'roots reggae']",3.47,5d2aT464OyGAuDlInFGdqc,0.738,0.885,9,-5.076,1,0.181,0.0628,1.83e-06,0.288,0.938,170.592
139,2021-08-16 12:51:00,2021,8,16,12,Inner Circle,Reggae Dancer,Games People Play,"['reggae', 'reggae fusion', 'roots reggae']",3.47,5d2aT464OyGAuDlInFGdqc,0.738,0.885,9,-5.076,1,0.181,0.0628,1.83e-06,0.288,0.938,170.592
140,2021-09-23 15:09:00,2021,9,23,15,Inner Circle,Reggae Dancer,Games People Play,"['reggae', 'reggae fusion', 'roots reggae']",3.47,5d2aT464OyGAuDlInFGdqc,0.738,0.885,9,-5.076,1,0.181,0.0628,1.83e-06,0.288,0.938,170.592
141,2021-09-25 11:47:00,2021,9,25,11,Inner Circle,Reggae Dancer,Games People Play,"['reggae', 'reggae fusion', 'roots reggae']",0.6,5d2aT464OyGAuDlInFGdqc,0.738,0.885,9,-5.076,1,0.181,0.0628,1.83e-06,0.288,0.938,170.592
142,2020-11-10 18:36:00,2020,11,10,18,Radiohead,In Rainbows,Jigsaw Falling Into Place,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",2.09,15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635
143,2021-02-01 16:11:00,2021,2,1,16,Radiohead,In Rainbows,Jigsaw Falling Into Place,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",4.15,15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635
144,2021-03-29 20:37:00,2021,3,29,20,Radiohead,In Rainbows,Jigsaw Falling Into Place,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",4.15,15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635
145,2021-04-08 22:20:00,2021,4,8,22,Radiohead,In Rainbows,Jigsaw Falling Into Place,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",4.14,15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635
146,2021-04-20 21:10:00,2021,4,20,21,Radiohead,In Rainbows,Jigsaw Falling Into Place,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",4.15,15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635
147,2021-05-03 18:40:00,2021,5,3,18,Radiohead,In Rainbows,Jigsaw Falling Into Place,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",4.15,15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635
148,2021-05-10 22:38:00,2021,5,10,22,Radiohead,In Rainbows,Jigsaw Falling Into Place,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.05,15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635
149,2021-05-28 01:10:00,2021,5,28,1,Radiohead,In Rainbows,Jigsaw Falling Into Place,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",4.15,15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635
150,2021-05-31 22:17:00,2021,5,31,22,Radiohead,In Rainbows,Jigsaw Falling Into Place,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",4.15,15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635
151,2021-07-08 15:18:00,2021,7,8,15,Radiohead,In Rainbows,Jigsaw Falling Into Place,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",4.15,15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635
152,2020-11-10 18:48:00,2020,11,10,18,Minus the Bear,Planet of Ice,Ice Monster,"['dreamo', 'indie rock']",0.08,0twXiR143VtDIRZnI6aRsc,0.452,0.634,11,-6.362,0,0.0389,0.345,0.000884,0.0782,0.318,125.964
153,2020-11-10 18:48:00,2020,11,10,18,Minus the Bear,Planet of Ice,Ice Monster,"['dreamo', 'indie rock']",0.05,0twXiR143VtDIRZnI6aRsc,0.452,0.634,11,-6.362,0,0.0389,0.345,0.000884,0.0782,0.318,125.964
154,2021-03-29 21:13:00,2021,3,29,21,Minus the Bear,Planet of Ice,Ice Monster,"['dreamo', 'indie rock']",4.06,0twXiR143VtDIRZnI6aRsc,0.452,0.634,11,-6.362,0,0.0389,0.345,0.000884,0.0782,0.318,125.964
155,2020-11-10 18:56:00,2020,11,10,18,Car Seat Headrest,Teens of Style,Something Soon,"['alternative rock', 'indie pop', 'indie rock', 'modern rock']",0.06,3gaWozYU01iAGUwWrmZ2xV,0.547,0.469,11,-6.605,0,0.0307,0.0353,0.387,0.114,0.171,129.935
156,2020-11-11 19:31:00,2020,11,11,19,Car Seat Headrest,Teens of Style,Something Soon,"['alternative rock', 'indie pop', 'indie rock', 'modern rock']",4.34,3gaWozYU01iAGUwWrmZ2xV,0.547,0.469,11,-6.605,0,0.0307,0.0353,0.387,0.114,0.171,129.935
157,2021-08-16 12:43:00,2021,8,16,12,Car Seat Headrest,Teens of Style,Something Soon,"['alternative rock', 'indie pop', 'indie rock', 'modern rock']",0.04,3gaWozYU01iAGUwWrmZ2xV,0.547,0.469,11,-6.605,0,0.0307,0.0353,0.387,0.114,0.171,129.935
158,2020-11-11 17:02:00,2020,11,11,17,Moods,Trip-Hop Music - The Must Have Selection,Love Is Real,"['chillhop', 'indie soul', 'new french touch', 'vapor twitch']",3.36,3RQ1mmzf8wm2CAYUhiWelG,0.722,0.545,9,-6.761,1,0.134,0.26,0.0563,0.0602,0.51,93.857
159,2021-03-29 23:20:00,2021,3,29,23,Moods,Trip-Hop Music - The Must Have Selection,Love Is Real,"['chillhop', 'indie soul', 'new french touch', 'vapor twitch']",3.36,3RQ1mmzf8wm2CAYUhiWelG,0.722,0.545,9,-6.761,1,0.134,0.26,0.0563,0.0602,0.51,93.857
160,2021-08-16 13:28:00,2021,8,16,13,Moods,Trip-Hop Music - The Must Have Selection,Love Is Real,"['chillhop', 'indie soul', 'new french touch', 'vapor twitch']",0.83,3RQ1mmzf8wm2CAYUhiWelG,0.722,0.545,9,-6.761,1,0.134,0.26,0.0563,0.0602,0.51,93.857
161,2020-11-11 18:09:00,2020,11,11,18,Matt and Kim,Grand,Daylight,"['brooklyn indie', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",2.86,2I43coEbzFSTMGO3kCjLMB,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286
162,2021-03-29 19:32:00,2021,3,29,19,Matt and Kim,Grand,Daylight,"['brooklyn indie', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",2.86,2I43coEbzFSTMGO3kCjLMB,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286
163,2021-04-10 22:04:00,2021,4,10,22,Matt and Kim,Grand,Daylight,"['brooklyn indie', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",0.06,2I43coEbzFSTMGO3kCjLMB,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286
164,2021-05-01 00:39:00,2021,5,1,0,Matt and Kim,Grand,Daylight,"['brooklyn indie', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",0.04,2I43coEbzFSTMGO3kCjLMB,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286
165,2021-05-09 12:29:00,2021,5,9,12,Matt and Kim,Grand,Daylight,"['brooklyn indie', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",2.86,2I43coEbzFSTMGO3kCjLMB,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286
166,2021-05-15 18:30:00,2021,5,15,18,Matt and Kim,Grand,Daylight,"['brooklyn indie', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",0.04,2I43coEbzFSTMGO3kCjLMB,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286
167,2021-08-13 15:21:00,2021,8,13,15,Matt and Kim,Grand,Daylight,"['brooklyn indie', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",0.04,2I43coEbzFSTMGO3kCjLMB,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286
168,2021-08-16 11:42:00,2021,8,16,11,Matt and Kim,Grand,Daylight,"['brooklyn indie', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",0.28,2I43coEbzFSTMGO3kCjLMB,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286
169,2021-09-15 17:16:00,2021,9,15,17,Matt and Kim,Grand,Daylight,"['brooklyn indie', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",0.04,2I43coEbzFSTMGO3kCjLMB,0.583,0.79,9,-4.885,1,0.0319,0.0851,0.000387,0.11,0.714,103.286
170,2020-11-11 18:38:00,2020,11,11,18,Sugar Minott,Good Thing Going,Good Thing Going,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rock steady', 'roots reggae', 'ska']",3.29,4MM4UlT0j7MePs9bMoi34N,0.671,0.519,1,-11.165,1,0.0376,0.645,0.000368,0.31,0.939,77.532
171,2021-05-08 20:36:00,2021,5,8,20,Sugar Minott,Good Thing Going,Good Thing Going,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rock steady', 'roots reggae', 'ska']",0.14,4MM4UlT0j7MePs9bMoi34N,0.671,0.519,1,-11.165,1,0.0376,0.645,0.000368,0.31,0.939,77.532
172,2021-08-16 12:43:00,2021,8,16,12,Sugar Minott,Good Thing Going,Good Thing Going,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rock steady', 'roots reggae', 'ska']",0.01,4MM4UlT0j7MePs9bMoi34N,0.671,0.519,1,-11.165,1,0.0376,0.645,0.000368,0.31,0.939,77.532
173,2020-11-11 18:49:00,2020,11,11,18,Siouxsie and the Banshees,Hyaena,Dear Prudence,"['alternative rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",3.8,34tFidHrETMAjsiK87WVVW,0.426,0.9,5,-4.393,1,0.047,0.012,0.000735,0.69,0.42,101.492
174,2021-02-19 14:33:00,2021,2,19,14,Siouxsie and the Banshees,Hyaena,Dear Prudence,"['alternative rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",2.66,34tFidHrETMAjsiK87WVVW,0.426,0.9,5,-4.393,1,0.047,0.012,0.000735,0.69,0.42,101.492
175,2021-03-19 22:26:00,2021,3,19,22,Siouxsie and the Banshees,Hyaena,Dear Prudence,"['alternative rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",3.8,34tFidHrETMAjsiK87WVVW,0.426,0.9,5,-4.393,1,0.047,0.012,0.000735,0.69,0.42,101.492
176,2021-04-05 15:42:00,2021,4,5,15,Siouxsie and the Banshees,Hyaena,Dear Prudence,"['alternative rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",3.8,34tFidHrETMAjsiK87WVVW,0.426,0.9,5,-4.393,1,0.047,0.012,0.000735,0.69,0.42,101.492
177,2021-04-08 21:53:00,2021,4,8,21,Siouxsie and the Banshees,Hyaena,Dear Prudence,"['alternative rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",2.26,34tFidHrETMAjsiK87WVVW,0.426,0.9,5,-4.393,1,0.047,0.012,0.000735,0.69,0.42,101.492
178,2021-04-18 17:53:00,2021,4,18,17,Siouxsie and the Banshees,Hyaena,Dear Prudence,"['alternative rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",0.04,34tFidHrETMAjsiK87WVVW,0.426,0.9,5,-4.393,1,0.047,0.012,0.000735,0.69,0.42,101.492
179,2021-04-19 13:03:00,2021,4,19,13,Siouxsie and the Banshees,Hyaena,Dear Prudence,"['alternative rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",0.25,34tFidHrETMAjsiK87WVVW,0.426,0.9,5,-4.393,1,0.047,0.012,0.000735,0.69,0.42,101.492
180,2021-05-01 16:48:00,2021,5,1,16,Siouxsie and the Banshees,Hyaena,Dear Prudence,"['alternative rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",0.1,34tFidHrETMAjsiK87WVVW,0.426,0.9,5,-4.393,1,0.047,0.012,0.000735,0.69,0.42,101.492
